Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8
300308,1265028,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265029,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265030,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265031,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265032,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265033,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265034,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265035,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265036,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265037,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265038,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265039,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265040,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265047,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265048,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265049,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265050,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265051,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265052,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265054,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265055,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265056,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265057,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265058,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265059,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265060,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265061,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265062,2025,TAG,4528,REGIONAL TRANSPORTATION,2018,A
300308,1265081,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265082,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265083,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265084,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265085,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265086,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265087,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265088,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265089,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265090,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265091,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265092,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265093,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265094,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265095,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265096,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265097,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265098,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265099,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265100,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265101,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265102,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265103,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265104,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265105,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265106,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265107,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265108,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265109,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265110,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265111,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265112,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265113,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265114,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265115,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265116,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265117,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265118,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265119,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265120,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265121,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265122,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265123,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265124,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265125,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265126,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265127,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265128,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265129,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265130,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265132,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265133,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265134,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265135,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265136,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265137,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265138,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265143,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265144,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265145,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265146,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265147,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265148,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265149,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265150,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265151,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265152,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265153,2025,TAG,4528,REGIONAL TRANSPORTATION,2019,A
300308,1265165,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265166,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265167,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265168,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265169,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265170,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265171,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265177,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265178,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265179,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265180,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265181,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265182,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265183,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265184,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265185,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265186,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265187,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265188,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265189,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265190,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265191,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265192,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265193,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265194,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265195,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265196,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265197,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265198,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265199,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265200,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265214,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265216,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265217,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265219,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265220,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265221,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265222,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265223,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265224,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265225,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265226,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265227,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265228,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265229,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265230,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265231,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265232,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265233,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265234,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265235,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265236,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265237,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265238,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265239,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265240,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265241,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265242,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265243,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265244,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265249,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265250,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265252,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265254,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265255,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265256,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265259,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265268,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265269,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265270,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265271,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265272,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265273,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265275,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265276,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265277,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265278,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265279,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265299,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265300,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265301,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265302,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265303,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265304,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265305,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265306,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265307,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265308,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265309,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265310,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265311,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265312,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265313,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265315,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265316,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265317,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265318,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265319,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265320,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265321,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265322,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265323,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265324,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265325,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265326,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265327,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265328,2025,TAG,4528,REGIONAL TRANSPORTATION,2021,A
300308,1265329,2025,TAG,4528,REGIONAL TRANSPORTATION,2020,A
300308,1265330,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265331,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265332,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265333,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265334,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265335,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265336,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265342,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265361,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265362,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265363,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265364,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265366,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265367,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265368,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265371,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265372,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265373,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265374,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265375,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265376,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265377,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265378,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265379,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265380,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265381,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265382,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265383,2025,TAG,4528,REGIONAL TRANSPORTATION,2022,A
300308,1265390,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265391,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265392,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265393,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265394,2025,TAG,4528,REGIONAL TRANSPORTATION,2023,A
300308,1265396,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265399,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265409,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265410,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265414,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265415,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265416,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265417,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265418,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265419,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265420,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265427,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265428,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265437,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265438,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265439,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265440,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265442,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265443,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265444,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265445,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265446,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265447,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265448,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265449,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265450,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265451,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265452,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265453,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265454,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265455,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265456,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265457,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265458,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265459,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265460,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265461,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265462,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265463,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265465,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265466,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265467,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265468,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265471,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265472,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265473,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265474,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265475,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265499,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265500,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265501,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265502,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265505,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265506,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265507,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265508,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265509,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265515,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265516,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265517,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265518,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265519,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265520,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265521,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265522,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265523,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265524,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265525,2025,TAG,4528,REGIONAL TRANSPORTATION,2024,A
300308,1265542,2025,TAG,4528,REGIONAL TRANSPORTATION,2025,A
300308,1265543,2025,TAG,4528,REGIONAL TRANSPORTATION,2025,A
300308,1265544,2025,TAG,4528,REGIONAL TRANSPORTATION,2025,A
300309,1245861,2025,TAG,4529,SABLE ALTURA FIRE DIST,1992,A
300309,1253785,2025,TAG,4529,SABLE ALTURA FIRE DIST,2006,A
300309,1255615,2025,TAG,4529,SABLE ALTURA FIRE DIST,2000,A
300309,1256607,2025,TAG,4529,SABLE ALTURA FIRE DIST,1992,A
300309,1256752,2025,TAG,4529,SABLE ALTURA FIRE DIST,1996,A
300309,1256771,2025,TAG,4529,SABLE ALTURA FIRE DIST,1988,A
300309,1256809,2025,TAG,4529,SABLE ALTURA FIRE DIST,2000,A
300309,1257403,2025,TAG,4529,SABLE ALTURA FIRE DIST,2000,A
300309,1258679,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1258700,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1259237,2025,TAG,4529,SABLE ALTURA FIRE DIST,2004,A
300309,1259927,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1260030,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1260059,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1260093,2025,TAG,4529,SABLE ALTURA FIRE DIST,2007,A
300309,1263747,2025,TAG,4529,SABLE ALTURA FIRE DIST,1994,A
300309,1264887,2025,TAG,4529,SABLE ALTURA FIRE DIST,2015,A
300309,1264890,2025,TAG,4529,SABLE ALTURA FIRE DIST,2015,A
300309,1265178,2025,TAG,4529,SABLE ALTURA FIRE DIST,2020,A
300309,1265179,2025,TAG,4529,SABLE ALTURA FIRE DIST,2020,A
300309,1265188,2025,TAG,4529,SABLE ALTURA FIRE DIST,2020,A
300309,1265189,2025,TAG,4529,SABLE ALTURA FIRE DIST,2020,A
300309,1265221,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265275,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265276,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265277,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265278,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265301,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265302,2025,TAG,4529,SABLE ALTURA FIRE DIST,2021,A
300309,1265310,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265343,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265344,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265345,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265346,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265347,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265348,2025,TAG,4529,SABLE ALTURA FIRE DIST,2022,A
300309,1265389,2025,TAG,4529,SABLE ALTURA FIRE DIST,2023,A
300310,1254562,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2006,A
300310,1256476,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,1997,A
300310,1256497,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
300310,1256512,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
300310,1256527,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
300310,1256542,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
300310,1258220,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,1998,A
300310,1258237,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
300310,1258295,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2003,A
300310,1258473,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2004,A
300310,1258577,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2003,A
300310,1259901,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2008,A
300310,1260271,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2010,A
300310,1260276,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2010,A
300310,1260281,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2010,A
300310,1263768,2025,TAG,4530,SABLE ALTURA FIRE BONDS DISSOLVED 2025,2000,A
